score;text;klasifikasi
1;['udah', 'di', 'leak', 'tuh', 'ani', 'di', 'telegram', 'sama', 'bpk', 'tito', 'tuh'];Positif
1;['giliran', 'jokowi', 'beserta', 'jajaran', 'pake', 'ancam', 'ancaman', 'giliran', 'ke', 'aba', 'lu', 'njilat', 'malih', 'lu', 'dongok', 'amat', 'malih'];Positif
1;['cara', 'cek', 'statu', 'penerima', 'bsu', 'kemnak', 'bagi', 'buruh', 'melalui', 'bpj', 'ketenagakerjaan', 'klik', 'linknya', 'di', 'sini'];Positif
1;['alhamdulillah', 'tag'];Positif
1;['boleh', 'minta', 'ga', 'nder'];Positif
1;['garda', 'terdepan', 'nake', 'malah', 'diminta', 'sampai', 'booster', 'ke'];Positif
1;['ferdi', 'sambo', 'kenaikan', 'harga', 'bbm', 'hingga', 'hacker', 'bjorka', 'semuanya', 'buat', 'publik', 'puse'];Positif
1;['mungkin', 'capek', 'ini', 'ada', 'es', 'teh', 'diminum', 'dulu', 'yuk', 'biar', 'seger'];Positif
1;['langsung', 'colok', 'kabel', 'ke', 'jantung', 'bisa', 'sedot', 'giga', 'itungan', 'detik'];Positif
1;['user', 'hotbit', 'senasib', 'pembahasan', 'disini'];Positif
1;['indikasinya', 'surveynya', 'asal', 'tayang'];Positif
1;['di', 'jual', 'tuhsurat', 'presiden', 'aj', 'di', 'jual', 'yakali', 'data', 'kita', 'g'];Positif
1;['memang', 'pintar', 'membuat', 'berbagai', 'macam', 'skenario', 'yg', 'menyudutkan', 'pihak', 'laininilah', 'kelebihannya'];Positif
1;['halo', 'guy', 'semoga', 'kalian', 'sehat', 'selalu', 'yang', 'lgi', 'butuh', 'tinta', 'printer', 'ori', 'untuk', 'kebutuhan', 'kantor', 'dllnya', 'bsa', 'diorder', 'ditoko', 'kmi', 'ya', 'jenisepsoncanonhpbroth', 'ngepep'];Positif
1;['berdasarkan', 'kodenya', 'vak', 'cuma', 'vitamin', 'ya', 'dok'];Positif
1;['ratusan', 'atlet', 'dari', 'berbagai', 'daerah', 'ikuti', 'temanggung', 'bmx', 'bupati', 'cup', 'selengkapnya'];Positif
1;['di', 'beberapa', 'negara', 'eropa', 'bahkan', 'tetangga', 'singapor', 'sekila', 'gua', 'baca', 'di', 'web', 'resmi', 'pemerintahan', 'dan', 'layanan', 'publik', 'mereka', 'udah', 'pake', 'identita', 'digit', 'juga', 'cmiiw'];Positif
1;['tanya', 'pak', 'rt', 'aja'];Positif
1;['jhoni', 'g', 'plate', 'mundur', 'digantikan', 'otto', 'toto', 'sugiri', 'pemilik', 'pt', 'dcii', 'ahli', 'it', 'nomor'];Positif
1;['kaya', 'akun', 'bjorkan', 'gembokan', 'aja', 'smpe', 'dibikin', 'thread'];Positif
1;['bingung', 'mau', 'ngapain', 'dukung', 'apa', 'dukung', 'petinggi', 'negara'];Positif
1;['good', 'job', 'bjorka', 'seluruh', 'netizen', 'indonesia', 'mendukung', 'mu', 'brother'];Positif
1;['sorri', 'to', 'say', 'pak', 'johni', 'ini', 'pandir', 'kah', 'kali', 'kebobolan', 'no', 'simcard', 'sama', 'bjorka', 'kok', 'bisa', 'kebobolan', 'ke', 'kalinya', 'pake', 'kk', 'yang', 'sama', 'pake', 'kk', 'siapa', 'kek', 'atau', 'gimana', 'kek', 'dia', 'ganti', 'pake', 'simcard', 'amerika', 'difikir', 'lebih', 'secur', 'kali', 'ya', 'eh', 'bobol', 'juga'];Positif
1;['berani', 'mahasiswa', 'aksi'];Positif
1;['akun', 'asli', 'masih', 'ditangguhkan'];Positif
1;['akun', 'palsu', 'yg', 'asli', 'akunnya', 'masih', 'ditangguhkan'];Positif
1;['lihat', 'video', 'ku'];Positif
1;['situasi', 'sekarang', 'membuat', 'inget', 'v', 'for', 'vendetta'];Positif
1;['siapa', 'bro', 'dalang', 'di', 'dalam', 'pembunuhan', 'munir'];Positif
1;['ya', 'bgu', 'lah', 'cibay'];Positif
1;['ini', 'yg', 'asli'];Positif
1;['follback', 'bisa', 'kali'];Positif
1;['misal', 'nih', 'ya', 'bang', 'rumah', 'ent', 'di', 'jaga', 'satpam', 'tp', 'satpam', 'ent', 'kerja', 'nya', 'gak', 'bener', 'tidur', 'teru', 'ngabisin', 'duit', 'rokok', 'doang', 'teru', 'karena', 'kerja', 'satpamnya', 'gak', 'bener', 'rumah', 'ent', 'kemalingan', 'kira', 'kira', 'ent', 'mau', 'nyalahin', 'malingnya', 'apa', 'satpamnya'];Positif
1;['tanggapan', 'denni', 'siregar', 'usai', 'disentil', 'hacker', 'bjorka', 'singgung', 'habib', 'rizieq', 'dan', 'ani', 'baswedan'];Positif
1;['habi', 'mabuk', 'kenc', 'onta', 'ni', 'pasti'];Positif
1;['mgkn', 'ad', 'orang', 'dalam', 'haha'];Positif
1;['ya', 'yg', 'pentinh', 'happi', 'kan'];Positif
1;['gak', 'cuma', 'menterinya', 'aja', 'tapi', 'juga', 'puan', 'dll', 'join', 'grup', 'telenya', 'aja', 'buat', 'updat', 'info', 'lainnya'];Positif
1;['agak', 'aneh', 'aja', 'simotif', 'kemunculan', 'bjorka', 'di', 'sat', 'kasu', 'fs', 'sama', 'isu', 'politik', 'jgn', 'byorka', 'ini', 'org', 'bayaran', 'bagian', 'dalam', 'kepemerintahan', 'krena', 'ada', 'oknum', 'mengancam', 'data', 'pemerintah', 'akan', 'di', 'bocorkan', 'jika', 'ditahan', 'akun', 'sndiri', 'baru', 'join', 'august', 'kmaren'];Positif
1;['gw', 'jg', 'seneng', 'sih', 'pak', 'btw', 'dibayar', 'berapa', 'lu', 'amp', 'jd', 'buzzer', 'pemerintah', 'gini'];Positif
1;['nnjjjirr', 'ne', 'manusia', 'ideot'];Positif
1;['lebih', 'cocok', 'mrbison', 'dari', 'street', 'fighter', 'sih', 'kan', 'sama', 'jendral'];Positif
1;['udh', 'udh', 'bjorkan', 'udh', 'buat', 'akun', 'baru'];Positif
1;['beberapa', 'hari', 'selepa', 'membocorkan', 'berbagai', 'data', 'dan', 'dokumen', 'milik', 'pemerintah', 'indonesia', 'akun', 'twitter', 'bjorka', 'menjadi', 'perbincangan', 'publik', 'bjorka', 'mempublikasikan', 'suratsurat', 'yang', 'dikirim', 'bin', 'kepada', 'presiden', 'jokowi'];Positif
1;['temen', 'gue', 'di', 'polad', 'kerja', 'nya', 'banyak', 'di', 'perusahan', 'cuy'];Positif
1;['apalagi', 'banyak', 'spekulasi', 'dsini', 'ketika', 'ada', 'kasu', 'besar', 'pasti', 'kaya', 'dtutupi', 'dg', 'kasu', 'lainnya', 'siapa', 'yg', 'gk', 'curiga', 'gitu', 'bro', 'pa', 'banget'];Positif
1;['bjorka', 'udah', 'kek', 'bigmous', 'aja'];Positif
1;['emang', 'gbl', 'k', 'si', 'lu', 'bjorka', 'yg', 'real', 'nism', 'sedangkan', 'itu', 'nesm', 'pikir', 'dan', 'foku', 'dulu', 'buat', 'twiit', 'biar', 'gk', 'nampak', 'tololnya', 'ini', 'akun', 'aslinya', 'bedain', 'sendiri', 'punya', 'siapa', 'yg', 'lu', 'screenshoot'];Positif
1;['okeok', 'mksih', 'ata', 'infonya', 'harusnya', 'hal', 'kek', 'gini', 'juga', 'bisa', 'djadikan', 'pmbelajaran', 'bagi', 'orang', 'pmerintahan', 'gk', 'tau', 'ya', 'pemerintahan', 'kita', 'mnyingkapinya', 'gmana', 'kok', 'rasanya', 'masih', 'adem', 'ayem', 'aja'];Positif
1;['tip', 'tombol', 'cepat', 'menggunakan', 'window', 'untuk', 'mempercepat', 'pekerjaan', 'kamu'];Positif
1;['danaslot', 'hadir', 'untuk', 'memberikan', 'momen', 'menyenangkan', 'dengan', 'game', 'tergacor', 'kami', 'lihat', 'semuanya', 'di', 'sini', 'dan', 'mainkan', 'hari', 'ini', 'juga', 'dan', 'raih', 'kemenangan', 'anda'];Positif
1;['cepett', 'taq', 'senin', 'presiden', 'jokowi', 'ngepep'];Positif
1;['bjorka', 'ini', 'korban', 'dindukcapil', 'mau', 'bikin', 'akta', 'kelahiran', 'nama', 'orangtuanya', 'beda', 'antara', 'surat', 'nikah', 'sama', 'di', 'ktp', 'sama', 'di', 'ijazah'];Positif
1;['heleh', 'lo', 'mau', 'ganjar', 'yang', 'naik', 'presiden', 'dengan', 'mulu'];Positif
1;['kan', 'udah', 'dikasih', 'anggaran', 'tryliunan', 'abgku'];Positif
1;['skecher', 'pop', 'up', 'women', 'sandal', 'rose', 'ysego', 'kasu', 'sambo', 'bjorka'];Positif
1;['nungguin', 'bjorkan', 'eksi', 'lagi', 'sama', 'kaya', 'nungguin', 'kasu', 'sambo', 'kelar', 'atau', 'nungguin', 'debut', 'di', 'amerika', 'gak', 'sih'];Positif
1;['hi', 'aku', 'cuma', 'mau', 'nawarin', 'ini', 'bisa', 'dapet', 'uang', 'kak'];Positif
1;['ditangguhkan', 'tu', 'kenapa', 'ya', 'ngab'];Positif
1;['rekomendasi', 'kemeja', 'atasan', 'wanita', 'bjorka', 'senin', 'sarapan', 'munir', 'artism', 'exhibit'];Positif
1;['secara', 'gak', 'langsung', 'lah', 'bikin', 'ani', 'melejit', 'telah', 'kembali', 'welcom', 'back', 'mr'];Positif
1;['wkwk', 'you', 'reap', 'what', 'you', 'sow', 'eh', 'kepo', 'boleh', 'gmn', 'hasilnya'];Positif
1;['akun', 'baru', 'resmi', 'kang', 'bjorka'];Positif
1;['orang', 'wonogiri', 'jualan', 'bakso'];Positif
1;['wkwkwk', 'monyettt'];Positif
1;['gw', 'jg', 'gini', 'wkwkwk'];Positif
1;['yg', 'punya', 'datanya', 'spill', 'dong'];Positif
1;['mau', 'registrasi', 'kartu', 'masih', 'bisa', 'kan', 'ya', 'mbak'];Positif
1;['makasih', 'bang'];Positif
1;['asik', 'nih'];Positif
1;['spill', 'tele', 'nya', 'kak', 'mau', 'join'];Positif
1;['wkwkwk', 'anyink'];Positif
1;['bang', 'ada', 'di', 'mari', 'wkwkwk'];Positif
1;['baru', 'belajar', 'jadi', 'hacker'];Positif
1;['sih', 'nunggu', 'updat', 'sek', 'ning', 'telegram'];Positif
1;['ngapain', 'emang', 'repli', 'punya', 'lu', 'ibarat', 'diskusi', 'sama', 'domba', 'ekwkkw'];Positif
1;['td', 'ada', 'yg', 'di', 'blok', 'sm', 'bjorkan', 'siap', 'ye'];Positif
1;['dm', 'aja', 'kak', 'masih', 'readi'];Positif
1;['opsi', 'partai', 'nya', 'sedikit', 'buat', 'non', 'islam'];Positif
1;['dia', 'hacker', 'beneran', 'pemerintah', 'takut', 'akhirnya', 'lapor', 'twitter', 'degh'];Positif
1;['ya', 'abisnya', 'caper', 'bgt', 'heker', 'ko', 'main', 'telegram'];Positif
1;['sakti', 'di', 'respon', 'denni', 'siregar', 'akun', 'bjorka', 'kanda'];Positif
1;['aanjirt', 'padah', 'baru', 'banget', 'bikin', 'ga', 'si'];Positif
1;['bjorka', 'sokin', 'ngopi', 'kita', 'pondok', 'kelapa'];Positif
1;['asli'];Positif
1;['coba', 'miskol', 'nomornya', 'yuk'];Positif
1;['belum', 'ngopi', 'pke', 'kopiko', 'jdi', 'blio', 'blm', 'bisa', 'jawab'];Positif
1;['ada', 'yang', 'kangen', 'sama', 'makanan', 'jajanan', 'jadul', 'masa', 'sd', 'aku', 'ada', 'rekomendasi', 'toko', 'yang', 'jual', 'jajanan', 'sd', 'lengkapppp', 'bgt', 'cuss', 'kepoin', 'sekalian', 'nostalgia', 'xixixi'];Positif
1;['amin', 'doa', 'yang', 'sama', 'ya', 'kak'];Positif
1;['bjorkan', 'di', 'telegram', 'sudah', 'hilang', 'hmm', 'diciduk', 'ayah', 'kali', 'ya'];Positif
1;['beneran', 'di', 'tangguhkan'];Positif
1;['hallo', 'yang', 'di', 'daerahnya', 'ada', 'jaringan', 'id', 'ketika', 'menghidupkan', 'wifi', 'bisa', 'nih', 'dipak', 'lumayan', 'internetan', 'free', 'violet', 'tokopedia', 'shope', 'bukalapak', 'itemku'];Positif
1;['ya', 'juga', 'sih'];Positif
1;['hp', 'nya', 'banyak', 'amat', 'yak'];Positif
1;['hacker', 'internasion', 'wkwkwk'];Positif
1;['legend', 'walau', 'sejenak', 'tapi', 'kehadirannya', 'bisa', 'menghangatkan', 'suasana'];Positif
1;['ya', 'allah', 'cape', 'jelasin', 'akutuh'];Positif
1;['hallo'];Positif
1;['bjorkan', 'suka', 'nonton', 'ini', 'enggak', 'ya'];Positif
1;['konsisten', 'bohongnyaa', 'ya'];Positif
1;['mampo', 'wkwkwk'];Positif
1;['akun', 'langsung', 'di', 'tangguhkan'];Positif
1;['padah', 'gue', 'tadi', 'baru', 'search', 'masih', 'ada', 'tuh', 'akun', 'eh', 'beberapa', 'jam', 'kemudian', 'udah', 'kesuspend', 'aja', 'untung', 'gue', 'masih', 'punya', 'ss', 'an', 'isi', 'twt', 'si', 'bjorka', 'itu'];Positif
1;['deket', 'rumah', 'saya', 'di', 'kebagusan'];Positif
1;['walaaah', 'su', 'acc', 'si', 'bjorkan', 'wkwkwk', 'licik', 'bgt', 'anjir'];Positif
1;['iya', 'ini', 'ribu', 'dalam', 'hari'];Positif
1;['hilang', 'langsung', 'akun', 'bjorkan'];Positif
1;['hidanicup', 'kemana', 'aja'];Positif
1;['cari', 'aja', 'bjorkan', 'pasti', 'muncul'];Positif
1;['hahaha', 'kopi', 'jahe', 'ya'];Positif
1;['aku', 'jawab', 'buat', 'ma', 'nya', 'yg', 'bilang', 'duit', 'rakyat', 'di', 'pake', 'nake', 'buat', 'maksa', 'masi'];Positif
1;['wkwkwk', 'bagu', 'tuh', 'yg', 'pent', 'darah', 'tdk', 'terkontaminasi', 'fucksin'];Positif
1;['wkwkwk', 'waktu', 'buat', 'akum', 'twitter', 'pake', 'email', 'siapa', 'dia'];Positif
1;['kenapa', 'yg', 'vocal', 'n', 'berani', 'selalu', 'dibuat', 'kyk', 'gini', 'oleh', 'twiter', 'ya'];Positif
1;['jadi', 'ini', 'tindakan', 'mereka'];Positif
1;['kang', 'ronda', 'temlen', 'sambil', 'bw', 'pentungan'];Positif
1;['ini', 'rb', 'follow', 'dalam', 'hari'];Positif
1;['tukang', 'surpey', 'kaya', 'gini', 'mahminta', 'surpey', 'pekerjaan', 'pelacur', 'lont', 'jadi', 'pekerjaan', 'halal', 'juga', 'bisa', 'mereka', 'bikin', 'surpeynya'];Positif
1;['bjorka', 'mau', 'panjat', 'sosial'];Positif
1;['bjorka', 'nama', 'akun', 'medso', 'ny', 'pasti', 'bjorkan', 'pke', 's', 'bkn', 'pake', 'z'];Positif
1;['updat', 'terbaru', 'akun', 'bjorka', 'hilang', 'ckckck'];Positif
1;['ini', 'cuma', 'ujian', 'buat', 'diri', 'kamu', 'jalani', 'dengan', 'sabar', 'ujian', 'yang', 'sedang', 'kamu', 'hadapi'];Positif
1;['oh', 'tinggal', 'ganti', 'nama', 'aja', 'menjadi'];Positif
1;['habi', 'ngetwit', 'pangeran', 'keknya'];Positif
1;['dari', 'senyumnya', 'sepertinya', 'biasa', 'aja', 'lebih', 'berkesan', 'merayakan', 'ulang', 'tahun', 'di'];Positif
1;['hooh', 'kenapa', 'ya'];Positif
1;['udh', 'nyamp', 'an', 'k', 'ya', 'folowernya'];Positif
1;['ini', 'cuma', 'ujian', 'semoga', 'bisa', 'kamu', 'lalui', 'dengan', 'kesabaran'];Positif
1;['ngopi'];Positif
1;['ngapain', 'juga', 'bjorka', 'ngurusin', 'elu', 'emang', 'lu', 'siapa', 'punya', 'power', 'apa', 'di', 'indonesia', 'ini'];Positif
1;['entahlah', 'kemunculan', 'bjorka', 'ini', 'lebih', 'banyak', 'membawa', 'dampak', 'positif', 'atau', 'negatif', 'semoga', 'kasu', 'pencurian', 'data', 'ini', 'segera', 'terselesaikan'];Positif
1;['wkwkwk', 'sejalan', 'seirama'];Positif
1;['beuhh', 'gak', 'ajak'];Positif
1;['terima', 'kasih', 'ata', 'waktunya', 'jangan', 'lupa', 'bikin', 'akun', 'baru', 'lagi', 'ya', 'kalo', 'nggak', 'sewa', 'jasa', 'unsu', 'bayar', 'k', 'akun', 'lu', 'bisa', 'balik', 'wkwkwk'];Positif
1;['setelah', 'johnni', 'plate', 'giliran', 'puan', 'maharani', 'ikut', 'bjorka', 'karena', 'berpesta', 'di', 'tengah', 'kenaikan', 'harga', 'bbm'];Positif
1;['akun', 'sekela', 'kang', 'saja', 'mungkin', 'sudah', 'biasa', 'suspendtentu', 'juga', 'sama', 'dengan', 'tapi', 'prof', 'bilang', 'buat', 'akun', 'semudah', 'membuat', 'eamail'];Positif
1;['gak', 'lah', 'kami', 'rakyat', 'yg', 'yakin', 'sambo', 'ngehoax', 'juga', 'percaya', 'si', 'bjorka', 'itu', 'juga', 'ngehoax'];Positif
1;['statement', 'lu', 'gokil', 'broh', 'jadi', 'pen', 'ketawa'];Positif
1;['hooh', 'ma', 'dee', 'asli', 'nganjuk', 'tonggoku', 'iku', 'omah', 'e', 'cedek', 'pertigaan'];Positif
1;['ternyata', 'dibabat', 'sama', 'ckckck'];Positif
1;['gak', 'yakin', 'juga', 'supersemar', 'bakal', 'disimpan', 'onlin'];Positif
1;['kirim', 'pakek', 'virtex'];Positif
1;['bjorka', 'pasti', 'balik', 'bani', 'cuma', 'acount', 'aja', 'di', 'tangguhkan', 'tunggu', 'kejutan', 'berikut', 'nya', 'cepat', 'kembali'];Positif
1;['lanjutkan'];Positif
1;['bjorka', 'itu', 'sesungguhnya', 'orang', 'asli', 'bekasi'];Positif
1;['responnya', 'cepet', 'beutga', 'mau', 'malu', 'lebih', 'lama'];Positif
1;['oalah', 'begituuu', 'thank', 'you', 'kak', 'infonya'];Positif
1;['akun', 'langsung', 'ditangguhkan'];Positif
1;['kang', 'konter', 'full', 'senyum', 'dapet', 'nik', 'ama', 'nokk', 'gratisan'];Positif
1;['ada', 'brpa', 'juta', 'org', 'yg', 'demo', 'ma', 'bro', 'pale', 'cuma', 'atw', 'dr', 'juta', 'rakyat', 'indonesia', 'itupun', 'klo', 'ada', 'tp', 'sy', 'yakin', 'tdk', 'sebanyak', 'itulah', 'jt', 'x', 'jt'];Positif
1;['perlu', 'di', 'naturalisasi', 'nih', 'gantiin', 'binsar', 'pangaribuan', 'wkwkwkwk'];Positif
1;['yg', 'lain', 'tinggal', 'nunggu', 'giliran'];Positif
1;['semudah', 'membuat', 'email', 'baru'];Positif
1;['ga', 'tertarik', 'baha', 'bjorka', 'moen'];Positif
1;['kirim', 'virtex', 'ah'];Positif
1;['pasti', 'nya', 'di', 'suspendgak', 'heran', 'sm', 'negeri', 'konoha'];Positif
1;['yg', 'di', 'surv', 'pasti', 'yg', 'dapat', 'kartu', 'dan', 'banso'];Positif
1;['babik', 'emang', 'akun', 'bjorka', 'mereka', 'benamkan', 'final', 'oligarch', 'are', 'start', 'to', 'show', 'their', 'fang', 'damn', 'it'];Positif
1;['lupa', 'ingatan', 'jga', 'bs'];Positif
1;['nanggung', 'amat', 'bikin', 'lah'];Positif
1;['di', 'neraka', 'kelak', 'perut', 'burhan', 'muhtadi', 'menjadi', 'sumber', 'keluarnya', 'api', 'makan', 'uang', 'tiputipu', 'berkedok', 'ilmu'];Positif
1;['berarti', 'mereka', 'juga', 'engga', 'serumah', 'sudah', 'bang'];Positif
1;['yah', 'disuspend', 'ga', 'asik', 'nih'];Positif
1;['desss', 'masih', 'kalah', 'hebat', 'akun', 'sama', 'pemilik', 'twitter'];Positif
1;['mampu', 'kalian', 'skr', 'ga', 'bs', 'berkutik', 'thank', 'you', 'pliss', 'kuliti', 'mrka', 'smw', 'make', 'peopl', 'suffer'];Positif
1;['bagai', 'mana', 'ini', 'menurut'];Positif
1;['tambah', 'lgi', 'buka', 'kasu'];Positif
1;['goa', 'lu', 'kira', 'dalam', 'goa', 'ada', 'sinyal', 'goa', 'bapak', 'lu', 'kali', 'dapat', 'sinyal'];Positif
1;['true', 'gosah', 'enggr', 'ab', 'wong', 'orang', 'lokal', 'aja', 'kok', 'kenal', 'densi', 'pulak', 'pale', 'satu', 'sirkelan', 'sama', 'buzzer', 'm', 'mui', 'dki'];Positif
1;['padah', 'baru', 'banget', 'stalk', 'tadi', 'siang', 'proud', 'of', 'him'];Positif
1;['kapan', 'mampir', 'ke', 'solo', 'ma', 'bjork'];Positif
1;['wkwkwk', 'elu', 'yg', 'harusnya', 'keluar', 'dr', 'goa', 'dunia', 'ini', 'lua', 'boy', 'elu', 'aja', 'yg', 'terlalu', 'fanatik', 'di', 'dunia', 'kadrun', 'sama', 'cebong'];Positif
1;['woh', 'bener', 'dalam', 'hitungan', 'menit'];Positif
1;['haru', 'biar', 'kamu', 'makin', 'sayang'];Positif
1;['hahahaha', 'takut', 'banget'];Positif
1;['lanjutkan', 'bjorka'];Positif
1;['wkwkwkwkwk', 'hi', 'pleas', 'answer', 'do', 'be', 'silent'];Positif
1;['pesta', 'ditengah', 'penderitaan', 'rakyat', 'inikah', 'capr', 'idaman'];Positif
1;['pengalihan', 'sia', 'kacaw', 'lu', 'boiii', 'ok', 'klo', 'tolak', 'ukur', 'satu', 'iye', 'tuh', 'strovian', 'jual', 'full', 'bin', 'sama', 'polri', 'plu', 'kasih', 'sampel', 'beneran', 'kejual', 'karen', 'tag', 'pricenya', 'udh', 'diilangin', 'mungkin', 'tapi', 'biasanya', 'gitu', 'sih', 'di', 'forum', 'soal', 'jualan', 'data'];Positif
1;['kreatif'];Positif
1;['gak', 'peka', 'emang'];Positif
1;['udah', 'bang', 'udah', 'bang', 'ancur', 'negaranya', 'wkwkwk'];Positif
1;['klo', 'lu', 'mau', 'tau', 'hrsfpi', 'bisa', 'dateng', 'langsung', 'ke', 'petamburan', 'jakarta', 'megamendung', 'bogor'];Positif
1;['bjorka', 'bisa', 'bocorin', 'resep', 'krabbi', 'patti', 'ga', 'pliss', 'aku', 'pgn', 'bgt'];Positif
1;['kayak', 'tuhan', 'langsung', 'bantu', 'ent', 'aja', 'kalo', 'ent', 'susah'];Positif
1;['bang', 'defac', 'web', 'polri', 'bisa', 'ga', 'ga', 'bisa', 'ya'];Positif
1;['asik', 'banget', 'ngikutin', 'bjorkan'];Positif
1;['ga', 'sekalian', 'kirim', 'cod', 'dildo'];Positif
1;['langsung', 'hack', 'aja', 'bang', 'dpr', 'nya'];Positif
1;['ini', 'org', 'bountynya', 'berapa', 'milyar', 'berri', 'ya'];Positif
1;['ini', 'yg', 'ditunggu'];Positif
1;['sini', 'kak', 'beli', 'diaku', 'youtub', 'premium', 'bulan', 'aktif', 'sampai', 'januari', 'kak', 'order', 'lewat', 'dmwa', 'ya', 'kak', 'cuma', 'k', 'payment', 'via', 'gopaydanaspayovo', 'fast', 'respon', 'klik', 'link', 'whatsapp'];Positif
1;['hahahahahhahahahahhahahahhahah', 'inimi', 'kiblatnya', 'bbrapa', 'org', 'yg', 'menganggap', 'dirinya', 'ismm'];Positif
1;['maen', 'nya', 'hebat'];Positif
1;['bang', 'hengker', 'bjorka', 'bisa', 'benahin', 'lampu', 'gak', 'kan', 'hengker'];Positif
1;['tanggapan', 'presiden', 'setelah', 'mem', 'bocor', 'kan', 'dokumen', 'rahasia', 'negara'];Positif
1;['yang', 'mau', 'mutualan', 'sama', 'admin', 'repli', 'aja', 'cew', 'onli'];Positif
1;['kapasita', 'otak', 'penguasa', 'sudah', 'terlihat', 'uganda', 'emang', 'kadang'];Positif
1;['lu', 'beneran', 'tahu', 'logo', 'nu', 'gak'];Positif
1;['hajarrrr', 'wkwkwk'];Positif
1;['myeu', 'muh', 'wkwkwk'];Positif
1;['kira', 'kira', 'ni', 'orang', 'udh', 'berapa', 'kali', 'vaksin', 'ya'];Positif
1;['anj', 'akunki', 'di', 'blockir', 'wkwkwk'];Positif
1;['murah', 'iphon', 'cuma', 'juta', 'aja', 'buruan', 'klik', 'link', 'di', 'bawah', 'ini', 'keburu', 'habi'];Positif
1;['mend', 'urusin', 'harga', 'bensin', 'dulu', 'ya', 'pak', 'baru', 'nanti', 'nyalon', 'presid'];Positif
1;['mantap', 'bjorkahajarr', 'tuh', 'penjilat'];Positif
1;['foto', 'bjorkan', 'makin', 'banyak', 'aje', 'gak', 'usah', 'gitulah'];Positif
1;['panik', 'yaaaa', 'wkwkwk'];Positif
1;['prriiiiit', 'priiiit', 'mulai', 'offsid', 'kartu', 'kune'];Positif
1;['cuekin', 'aja', 'beeeeh', 'banyak', 'temennya', 'ditambah', 'kak'];Positif
1;['wkwk', 'banyak', 'amat', 'nomer', 'nya'];Positif
1;['giliran', 'si', 'buzzer', 'mulai', 'kena', 'senggol', 'bjorka'];Positif
1;['ternyata', 'blm', 'bosster', 'giliran', 'kita', 'surh', 'booster'];Positif
1;['ia', 'udah', 'makasih'];Positif
1;['halo', 'kpk', 'bpj', 'dana', 'haji', 'halo', 'bjorka', 'dimana', 'kemampuanmu', 'apakah', 'hanya', 'drama', 'sinetron'];Positif
1;['wkwkwk', 'buzzerrp', 'asu'];Positif
1;['hahahabjorka', 'alamat', 'lu', 'dimanapingin', 'kirim', 'sate', 'padang', 'selakucireng', 'ama', 'somay'];Positif
1;['tuh', 'cuitan', 'u', 'berdua', 'dideng', 'bjorka'];Positif
1;['makin', 'seru'];Positif
1;['dirujak', 'aja', 'bro', 'bjorka'];Positif
1;['nahhhh', 'kalo', 'ini', 'mah', 'kulitin', 'aja'];Positif
1;['salut', 'q', 'bang', 'udah', 'di', 'sapa', 'sama'];Positif
1;['ayo', 'buktikan', 'gover', 'kita', 'bisa'];Positif
1;['bianka', 'kamu', 'bernyanyi', 'aja', 'jangan', 'jadi', 'hacker'];Positif
1;['anjayyy', 'pengen', 'join'];Positif
1;['banyak', 'di', 'youtub', 'tapi', 'ngga', 'ada', 'yg', 'sama', 'persi', 'sama', 'rasanya'];Positif
1;['join', 'tele', 'nya', 'gimana', 'sih', 'woi', 'wkwk'];Positif
1;['punya', 'siapa', 'dong', 'jadinya'];Positif
1;['ayo', 'report', 'orang', 'ini'];Positif
1;['biar', 'rame', 'aja', 'lapak', 'twitter'];Positif
1;['mau', 'maccbook', 'murah', 'seharga', 'juta', 'klik', 'link', 'dibawah', 'ini'];Positif
1;['lu', 'samsudin', 'ya'];Positif
1;['blm', 'booster', 'ya'];Positif
1;['nunggu', 'diundang', 'deddi', 'corbuzi'];Positif
1;['gassss', 'wkwkwk'];Positif
1;['harga', 'bbm', 'aja', 'gak', 'mampu', 'diatasi', 'apalagi', 'presiden', 'malah', 'rusak', 'nanti', 'semuanya'];Positif
1;['anjir', 'beneran', 'nomernya'];Positif
1;['infon', 'pundi', 'ki'];Positif
1;['wkwkwk', 'diborong', 'gtu', 'fiq'];Positif
1;['buzzer', 'anti', 'pemerintah', 'juga', 'sama', 'aja', 'om', 'hahha'];Positif
1;['waduh', 'makasih', 'infonya'];Positif
1;['sama'];Positif
1;['netflix', 'nya', 'qaqa', 'yuk', 'sung', 'order', 'di', 'wa'];Positif
1;['pakd', 'jokowi', 'lulu', 'ugm', 'tahun', 'berapa', 'ya'];Positif
1;['lagi', 'nonton', 'drakor', 'adama', 'sama', 'big', 'mouth', 'teru', 'muncul', 'fenomena', 'macam', 'sungguh', 'menambah', 'warna', 'kehidupan'];Positif
1;['walah', 'kreak', 'semarang', 'jebull', 'wkwkwk'];Positif
1;['data', 'sebelom', 'onlin', 'aja', 'udh', 'bodo', 'amat', 'pake', 'bungku', 'makanan', 'kartu', 'kk'];Positif
1;['betul', 'bgt', 'seriu', 'santai'];Positif
1;['gak', 'bisa', 'di', 'ss', 'ya', 'telegramnya'];Positif
1;['digembok', 'hilang', 'muncul', 'bjorka', 'yg', 'dilakukan', 'juga', 'sama', 'dox'];Positif
1;['blm', 'ada', 'yg', 'booster', 'ya'];Positif
1;['percaya', 'mba'];Positif
